SO0_NRID;LONG;LAT
724828;3.680497898382441;51.02332845267637
724839;3.653957881511076;51.05008953573689
724856;3.676798867786459;51.04859442808451
724863;3.68243728521341;51.04129527892769
724868;3.68243728521341;51.04129527892769
724884;3.668448644936376;51.02688126523143
724901;3.670444201475448;51.02932081054916
724907;3.656367732200295;51.02945352235201
724929;3.662931417909959;51.02651672774765
724951;3.668376815794488;51.02663331254661
724956;3.668225327793834;51.02611120079565
724961;3.666436748118571;51.02227935747534
724981;3.666775128057139;51.01944184473869
724998;3.662537889530711;50.97931937096502
725014;3.641227102273263;50.96866328515456
725075;3.595286408642721;50.94596872691888
725080;3.597686727502662;50.94715758948695
725085;3.591160488265075;50.94392563711347
725102;3.579105107214502;50.95721344837135
725107;3.593907016780491;50.95036333547912
725140;3.595939338946692;50.95545745283312
725150;3.591426358216808;50.97548685568623
725156;3.591426358216808;50.97548685568623
725177;3.599139650619151;50.95872132323514
725189;3.599977430326192;50.95377201293691
725217;3.593588721767844;50.9478710414195
725238;3.609851043744754;50.94711088837152
725243;3.610252061418407;50.94802995960367
725254;3.711624086815476;50.97833965547866
725269;3.717451438715187;50.96867034071877
725279;3.71351343154285;50.95187776193823
725285;3.701831493945605;50.96979015955143
725290;3.705932563482662;50.96980007093924
725296;3.718990829139898;50.97910384027761
725307;3.719389123433785;50.97975127228797
725312;3.719787077305199;50.98039887228796
725317;3.718184027877925;50.98073888328666
725323;3.721552848674719;50.98608196126322
725328;3.737012114036844;50.96759755898078
725366;3.677292139950424;50.93797023695792
725371;3.681888864608766;50.92978628645221
725386;3.656148500127415;50.88125022035703
725391;3.651531350120678;50.88026899296406
725397;3.650268723166818;50.88182911260086
725403;3.64237262389625;50.88648158523373
725408;3.653968434607748;50.89161602009746
725413;3.646331737261931;50.88799332385886
725418;3.66472850814705;50.88689231986407
725423;3.678845147274075;50.91061379867043
725428;3.704978359289726;50.98354397402591
725450;3.711704086096745;50.99668513034217
725456;3.712797182658818;50.99710510440183
725467;3.657707975478075;50.90507400484432
725472;3.631301063793813;50.89226546798331
725477;3.625704858753551;50.89549876427379
725482;3.629865842645927;50.89092692666038
725487;3.60288327655914;50.84985144775055
725503;3.642315092498251;50.86568564572694
725524;3.659998337879131;50.85795593916416
725529;3.657175554729662;50.86396459203047
725534;3.65507038215415;50.87623505812625
725545;3.660420802168602;50.87095884001998
725561;3.658559372084056;50.87838146155033
725576;3.626026557990912;50.88497186248408
725583;3.624731250479613;50.88399399488357
725593;3.626026557990912;50.88497186248408
725598;3.626026557990912;50.88497186248408
725603;3.62592000575674;50.88382835711445
725608;3.626080004319249;50.88405564707553
725613;3.625760007194231;50.88360123514299
725648;3.465032259757265;50.83983069869753
725654;3.48344230711885;50.81911203441771
725665;3.471574158428638;50.82311606710248
725671;3.463161297843442;50.82910674507903
725699;3.528826750427868;50.84611351062998
725710;3.524063899602481;50.83114378725799
725720;3.522540168611528;50.81980028790668
725725;3.531140601979558;50.83636557672612
725731;3.528752538328661;50.83216986788054
725736;3.531096347058025;50.83268290819181
725746;3.544813670623768;50.82903232567566
725756;3.539189210518202;50.82229778964464
725763;3.535140566042031;50.82508288961866
725769;3.539236529242004;50.82964851161599
725780;3.552186880975171;50.810540867829
725798;3.552186880975171;50.810540867829
725808;3.550021794044341;50.8111765405657
725818;3.540047075151193;50.81410426373038
725828;3.533796578117062;50.81593635856822
725838;3.531508939095801;50.81661201283539
725848;3.529148109242755;50.81729136287429
725858;3.537711096138707;50.80197675680451
725864;3.536568978740434;50.80841294326355
725870;3.537520799976079;50.80304953854249
725875;3.533710110808812;50.81171813911304
725880;3.533710110808812;50.81171813911304
725885;3.537925902719422;50.7954288572456
725890;3.512998467104552;50.79324700801087
725900;3.515270446692028;50.80100157703799
725910;3.516076907531527;50.8036233910976
725915;3.516194353284845;50.80400472754377
725920;3.517469916292697;50.80815188738806
725936;3.517601659789904;50.80858093288741
725946;3.518050677032306;50.80984841459945
725957;3.520194998192267;50.81489599882764
725982;3.457967812589231;50.80616171431416
726004;3.463888780669123;50.80395718648022
726035;3.435744693103061;50.80739979784203
726045;3.414791009020234;50.7992860669991
726050;3.385911608911641;50.79834599706397
726067;3.363014452928155;50.80220001501462
726077;3.357970072717279;50.80915629734913
726082;3.353779812492178;50.81459832121416
726088;3.351383578701899;50.80589360287448
726103;3.402861243862333;50.81069273044898
726116;3.437530889821005;50.94258726378015
726121;3.437044766528999;50.94232268012257
726126;3.432697571543656;50.9414541737672
726132;3.433057738520517;50.93675936774912
726144;3.471325309600587;50.93860036603703
726159;3.411166530945906;50.92196939327465
726165;3.401877082491723;50.93416056826797
726185;3.516052737535915;50.91661220416968
726201;3.498755871662354;50.90534463612836
726206;3.477310617527934;50.91090946040843
726211;3.459717924524995;50.89543711208184
726222;3.450730430804697;50.91275566637468
726251;3.461030934004896;50.8965161094359
726262;3.434680872873685;50.93282169096579
726303;3.481526409438544;50.86310834891764
726309;3.470784037867872;50.8747866515893
726320;3.434306408152935;50.89963786061614
726325;3.439241512749845;50.90852333579109
726330;3.441805915241986;50.90874474611534
726351;3.408822041371593;50.90343207426069
726361;3.405855599938377;50.89989858051237
726367;3.405805557834782;50.91117841179623
726372;3.633681638150307;50.95986214077079
726377;3.623093818382557;50.96570347597174
726393;3.637119564709195;50.97190027721677
726405;3.677256055168243;50.99265539524496
726416;3.670473818230647;50.99475408961587
726427;3.686759969780667;51.02559076894092
726432;3.683018726797997;50.99319833770929
726437;3.681360528930043;51.02270201936898
726453;3.668051031487437;51.02551097386959
726458;3.66693750957694;51.02167409086057
726463;3.640646681956099;50.96838106258647
726473;3.577475845256799;50.9904528832865
726483;3.585083266269919;50.95114415125083
726493;3.595939338946692;50.95545745283312
726498;3.599980153705985;50.96013193210671
726508;3.621074772692793;50.96044691265146
726513;3.605825207574298;50.9484469098501
726524;3.437386891114755;50.82173620033207
726546;3.671935592331437;51.00049295114626
726557;3.709897464030377;50.98691821361081
726568;3.717929051445367;50.97124310180822
726578;3.731054720752326;50.99596327892844
726588;3.695571465082196;50.98689301516723
726593;3.675514453794307;50.96376201988875
726614;3.695171468675966;50.970278505388
726619;3.694726196080751;50.94910072546617
726625;3.694726196080751;50.94910072546617
726630;3.691920774477438;50.95271603016131
726635;3.690517553042071;50.95452393449332
726645;3.678401236368757;50.93403457605007
726650;3.679509992364643;50.93009908313185
726660;3.680778406500536;50.92898480795677
726665;3.676797846519037;50.93837542793068
726691;3.664072854463257;50.94432730030412
726701;3.6480318070941;50.87653659950108
726706;3.64070046870691;50.88818835981218
726711;3.673725874119043;50.8848023609536
726716;3.673725874119043;50.8848023609536
726731;3.686303122821357;50.92837651752876
726757;3.707049830040376;50.98506579202849
726772;3.725134433517383;50.99790523898028
726787;3.726642845497025;50.9976589661917
726792;3.637788494869426;50.89468401459806
726825;3.625863836048637;50.86118604365178
726831;3.627874030754072;50.86271978891764
726841;3.646575479752869;50.86572025158945
726846;3.662801716947598;50.8781017588266
726856;3.628036071851398;50.8833331237033
726861;3.632089141819733;50.88362357776296
726866;3.629767120128662;50.88616190097952
726871;3.628684236240758;50.88683520339196
726876;3.630037755995005;50.88599357537641
726881;3.628815298893016;50.88588757392375
726886;3.485136249346482;50.80292589817932
726896;3.489645145006705;50.82490851638909
726917;3.432088896161218;50.82187042404153
726937;3.413718337806529;50.8287123054422
726975;3.56286593396581;50.85377618933284
726985;3.561321437203986;50.84305811535117
726995;3.530971071587828;50.83150059721907
727000;3.527970928329722;50.83199885444344
727005;3.544233250306604;50.83304929356146
727011;3.54504822170793;50.82466173963163
727016;3.54283275225103;50.826269400332
727026;3.5352484799661;50.82998717869769
727036;3.52481112693161;50.81659907763436
727041;3.540047075151193;50.81410426373038
727046;3.513157444399639;50.79379381423655
727051;3.513760673022517;50.79587201387335
727056;3.550196430773184;50.83098990876253
727061;3.456658207334044;50.80984337491073
727066;3.446153450649803;50.813089270423
727071;3.453802743627165;50.81485836915189
727076;3.446153450649803;50.813089270423
727081;3.446153450649803;50.813089270423
727086;3.454312015647361;50.80772082601323
727091;3.448545258947945;50.80998297428816
727101;3.443971683017764;50.80206427939854
727128;3.437614633749462;50.80705894689521
727133;3.389670894285416;50.80898142015069
727143;3.445430393316315;50.93917942627048
727148;3.465895230727341;50.93537513324849
727169;3.493014306225973;50.91972706777534
727174;3.475038297517983;50.92103217916313
727194;3.47057025255458;50.9070633379701
727199;3.512028943900305;50.89649729459803
727215;3.504298970796782;50.90614930642666
727230;3.496106363551888;50.90977116271713
727235;3.494357953728496;50.91244387763279
727240;3.479225493940817;50.91167246928001
727245;3.469210264773324;50.90501201667311
727250;3.457941600058774;50.89588934014927
727260;3.457881685703455;50.8994883498509
727270;3.453352364694837;50.90601491472758
727280;3.444236531702074;50.93724183394885
727303;3.434719340613185;50.92143317039529
727313;3.42787242340566;50.91743602528511
727335;3.399627570787487;50.91622885184803
727341;3.398333965388559;50.92756143187378
727351;3.398068095436827;50.93598023187364
727356;3.418866546871811;50.94198518896823
727381;3.634253207483141;51.04705429921295
727391;3.679556289821022;51.04443920473827
727396;3.668073839793152;51.02558925703431
727401;3.647941254716159;50.97201971783933
727406;3.583356643484819;50.94631394559592
727422;3.609172581755246;50.94902378621844
727427;3.463459167507665;50.91392689003224
727438;3.365799789605518;50.79835204469043
727444;3.40693678171391;50.81818204386001
727449;3.440181078776448;50.82283989216084
727464;3.460550257472448;50.8291297596575
727499;3.409081443296344;50.81569781330234
727504;3.403846426500365;50.81270020645414
727514;3.362512329779889;50.80823319436601
727519;3.441048475238688;50.81520006004683
727534;3.41449382020096;50.92035837278181
727556;3.712628673534482;50.9946677429492
727576;3.444743420764979;50.82483762476782
727602;3.493801022561996;50.91996326118649
727612;3.622275102334015;50.95933095758014
727643;3.692614215055755;50.98843314403881
727653;3.677493670054673;50.94359839332618
727674;3.644489030413411;50.89129700780175
727679;3.64476817684158;50.89079639872264
727689;3.697736892435529;50.94946778279431
727695;3.710996688197014;50.97909275296243
727730;3.708824111971751;50.98831723119834
727735;3.711567236262425;50.99408145916193
727745;3.725003370865124;50.9983685543629
727750;3.646074037449551;50.90122133081066
727772;3.627698713180251;50.88269476313263
727777;3.62949648426229;50.88633022658263
727782;3.649104478307777;50.87505207519501
727787;3.491443937356166;50.8232746493074
727792;3.509867601616691;50.82645502886636
727818;3.523223056093173;50.82094362528669
727838;3.548742826811775;50.83096706217368
727853;3.455535494016772;50.80122315535186
727858;3.474340431447501;50.92106628105677
727894;3.414316460092294;50.92750498736017
727899;3.401877082491723;50.93416056826797
727914;3.504890284633063;50.90647890206868
727919;3.498359619903312;50.91767725838497
727934;3.377742150394937;50.91634157288564
727945;3.623830492614985;50.93795948562199
727955;3.633022920664274;50.96026951560866
727961;3.669621059934769;51.00857812375313
727966;3.679661820787771;50.98746317195062
727971;3.68469360536713;51.02754667213155
727976;3.62809870958651;50.96223146642575
727991;3.595939338946692;50.95545745283312
727996;3.598386295685515;50.95211345138051
728011;3.354292148314642;50.80483409231678
728016;3.334474113603079;50.80185748417156
728021;3.442654588468173;50.81041974731021
728036;3.429922787962937;50.81294227950212
728041;3.429529259583688;50.81169445257607
728061;3.424389561080261;50.9406889810305
728071;3.42498325787389;50.91800786196473
728076;3.708807431270543;50.98065253662
728081;3.670921473783181;50.91127702170544
728122;3.698544374542422;50.96344989516762
728127;3.692285366946464;50.98860432546552
728142;3.689418328875462;50.97470990367587
728167;3.652212875912426;50.88634282580442
728173;3.64969851552388;50.88264151042186
728178;3.677292139950424;50.93797023695792
728183;3.646507395258197;50.88107315929348
728193;3.640698085749591;50.8923047775553
728198;3.640697745327117;50.89326534222454
728203;3.689312457486238;50.88025202601204
728213;3.69664481714085;50.95419450684092
728223;3.640391705523541;50.87924929594721
728228;3.630063287680514;50.86443025926781
728233;3.48527378002575;50.81925331369138
728253;3.41566759688925;50.82086886990407
728263;3.540116180913287;50.82492430741372
728268;3.537684202763302;50.827062143367
728284;3.548513722487172;50.81161902523496
728289;3.575427182811865;50.8461734829257
728294;3.457024161492967;50.81308540666166
728299;3.421720648888794;50.80917847197949
728310;3.353779812492178;50.81459832121416
728330;3.426021546417758;50.93129348935751
728335;3.464240437084129;50.91278405662111
728340;3.518117740259584;50.9099764460375
728360;3.447888924419203;50.92531406668576
728385;3.446774721663758;50.89496035752931
728390;3.420421256307833;50.91704729729548
728400;3.412296393135136;50.90918874269121
728405;3.404807098720283;50.90145584432558
728410;3.409837521609745;50.91902621506458
728415;3.421060910135338;50.92378300925387
728420;3.628824490299792;50.96447345594581
728430;3.663206138845993;51.103712159653
728445;3.728512445720952;50.97312240173036
728451;3.672228355658547;50.9421194126777
728461;3.701085287883899;50.97532810549168
728486;3.507449921210565;50.91438583768463
728498;3.664633189854499;50.94912642787862
870198;4.19331439738491;51.0386919437267
870936;4.229674581346501;51.19710363918454
870946;4.228996119357021;51.19912287446337
870952;4.228996119357021;51.19912287446337
870975;4.21488288445471;51.18906046398364
870986;4.226366696172448;51.21554990782237
870992;4.226340483642019;51.21327415238791
871002;4.227405325138818;51.21978055850973
871013;4.227670514245602;51.22094539856158
871018;4.227847193509291;51.2217220145927
871023;4.22802387277298;51.22249863062382
871028;4.22979372921219;51.22746877163541
871033;4.234438793861756;51.22145155129828
871044;4.235347721865764;51.22291994860046
871050;4.235650697867072;51.22340930237478
871060;4.239757554586191;51.2197501523878
871071;4.243045695256797;51.21590990958631
871077;4.24381573089164;51.21496144016999
871082;4.242729442778995;51.21932413070169
871087;4.248113224195862;51.21862831767965
871092;4.24934929819679;51.21850249345137
871097;4.259804353199911;51.22746759570804
871103;4.259804353199911;51.22746759570804
871108;4.254003213830657;51.21697597173934
871113;4.256263619054039;51.21567909184312
871129;3.958530123816644;51.32714591892301
871145;4.287438147478298;51.2286324357599
871151;4.287438147478298;51.2286324357599
871156;4.287438147478298;51.2286324357599
871161;4.287438147478298;51.2286324357599
871166;4.28722231963016;51.2257685486523
871171;4.193375333007651;51.2316483534771
871183;4.193375333007651;51.2316483534771
871189;4.287467764233497;51.22910532655107
871218;4.193375333007651;51.2316483534771
871223;4.259804353199911;51.22746759570804
871244;4.263173173996677;51.21434895000138
871271;4.193375333007651;51.2316483534771
871291;4.193375333007651;51.2316483534771
871306;4.193375333007651;51.2316483534771
871311;4.216889334512956;51.22171966273797
871343;4.221148700500152;51.22061513096107
871348;4.221859502624625;51.22145961480022
871384;4.225682106578461;51.25911734481258
871391;4.225878870768071;51.2596686867581
871396;4.227104051249853;51.26283512317828
871401;4.227223879960491;51.2630872756037
871412;4.230681551022826;51.26511827015619
871417;4.232456173376676;51.26570858569444
871422;4.233343314342363;51.2660039114532
871427;4.232012602893832;51.2655610908047
871432;4.245789159969945;51.29090820520116
871438;4.242791399669159;51.28703906818436
871443;4.240992947742171;51.28471745158259
871448;4.239793639368372;51.28316993116756
871453;4.238379864836332;51.27999509526619
871458;4.237531191610145;51.27809009293159
871463;4.236399967731046;51.27555042579804
871469;4.234157604898741;51.27864681054507
871486;4.234619898617609;51.27196888701729
871493;4.229003268228951;51.27123930808087
871499;4.231035249972706;51.27136378839214
871504;4.227648386784807;51.2711564891963
871509;4.222200265520485;51.26892911477351
871515;4.220153986032869;51.26862690144018
871520;4.220153986032869;51.26862690144018
871526;4.219726074983811;51.26772412520154
871546;4.21536219929726;51.26616904525345
871557;4.214046466437566;51.26690567975409
871562;4.184398392384054;51.27707224380061
871573;4.181538162762507;51.27545181588884
871583;4.18076233994563;51.27454702377472
871604;4.218687446017469;51.26308173194611
871609;4.216949248868275;51.26128945064912
871630;4.216811037344058;51.26061446834044
871636;4.217793156179823;51.26026017822372
871641;4.22198954400946;51.25895103508496
871646;4.22311123605931;51.25870022657653
871651;4.221287933291791;51.26297321064909
871678;4.223989526040697;51.2637286599876
871684;4.219980370571449;51.26425849926126
871706;4.228057574597841;51.25450972540929
871717;4.536118125988367;50.6002393614252
871727;4.230664870321647;51.24192931845748
871732;4.230365298545053;51.24409084094771
871737;4.235007980237299;51.24561165101254
871748;4.237352469811611;51.2442596705197
871753;4.239696959385924;51.24290769002685
871758;4.243213863958658;51.24087971928758
871763;4.247836120302509;51.24077388582455
871768;4.251475236543172;51.24021061661574
871788;4.251349280228027;51.24510146652487
872247;4.537775983433846;50.60368684448609
873818;4.240533377403096;51.22305887601939
873823;4.240533377403096;51.22305887601939
873833;4.240533377403096;51.22305887601939
873843;4.251349280228027;51.24510146652487
873848;4.247836120302509;51.24077388582455
873853;4.22925279790195;51.24872214688798
873874;4.22867442011966;51.2547984995727
873880;4.230678146798084;51.25348196489049
873885;4.231916603756332;51.25280311882047
873890;4.230746912137732;51.25344416722513
873911;4.253969171583321;51.25194721168688
873921;4.232301621573754;51.25403784255585
873926;4.230058918318974;51.25382147192032
873931;4.167959731565929;51.23946591861316
873941;4.215197094397666;51.25889307866473
873968;4.211494319154468;51.26328063166076
873978;4.167959731565929;51.23946591861316
873983;4.167959731565929;51.23946591861316
874232;4.135724787137008;51.06090185189754
874243;4.144213561933782;51.05943815830483
874248;4.144920619411039;51.0593161978379
874253;4.12419467796289;51.0691734929869
874269;4.140703806233006;51.06092856224773
874274;4.133292468564576;51.06472008805831
874280;4.151075457730144;51.04643643337638
874298;4.167311567176569;51.04803502263705
874303;4.16881351112923;51.04983234362275
874308;4.173004792621754;51.04901910585364
874314;4.175798980283446;51.04847683534781
874319;4.174401886452586;51.04874797060072
874325;4.173755424175596;51.05000671685232
874336;4.173755424175596;51.05000671685232
874341;4.173755424175596;51.05000671685232
874346;4.167656074719645;51.0542037696149
874352;4.171631868786505;51.05619041490669
874357;4.180019538108667;51.06097660728016
874362;4.142963871033913;51.07800000380387
874373;4.140703806233006;51.06092856224773
874379;4.141868391514521;51.06477199685208
874384;4.143809480457833;51.07117794517882
874389;4.144003521267678;51.07181848961461
874394;4.149838022039319;51.08793810196195
874400;4.158201861788342;51.0816757847636
874407;4.152650592514561;51.07242862792848
874412;4.15211851218865;51.07140456318142
874417;4.154865381126513;51.07638041584022
874422;4.151586431862711;51.07038066642397
874427;4.151586431862711;51.07038066642397
874433;4.149457770136536;51.06628491140459
874439;4.14876364871327;51.05922649137876
874445;4.148970625577107;51.06526101464714
874887;4.007425344093861;50.99704210829288
874892;4.004675411353702;50.99730098030325
874897;3.994289462112675;50.99828103176886
874908;3.981823871981646;50.99878567259895
874915;3.972052044882645;50.99741269340312
874921;3.989394527367637;50.99751819088691
874926;3.971482518084656;50.99473376287138
874937;3.961191887136181;50.99878836043293
874943;3.958018468839128;51.00054788375326
874955;3.938765195010916;51.00198301910991
874961;3.938765195010916;51.00198301910991
874966;3.925264720560762;51.0030381619374
874976;3.925281401261941;51.00205055093871
874988;3.925281401261941;51.00205055093871
874993;3.933954685039282;50.98827859358485
874998;3.937305803867446;50.98214344453177
875003;3.965775675740531;50.98666236541367
875015;3.969908744990107;50.99181947887662
875025;3.973854922301797;50.98935473511531
875031;3.975754479703369;50.98725973651612
875042;3.982751182799205;50.99440248733313
875048;3.983526665193608;50.99499297086101
875061;3.967853614518191;51.00690041137962
875067;3.962176388929265;51.01741908167776
875073;3.962176388929265;51.01741908167776
875078;3.977348337723839;51.0039090201475
875083;3.956256442116796;51.02805332883712
875090;3.935090334410546;51.05092562009485
875096;3.92005898009748;51.06118189060052
875113;3.983801726552116;51.0187540952186
875119;3.983801726552116;51.0187540952186
875125;3.983801726552116;51.0187540952186
875135;3.983801726552116;51.0187540952186
875147;3.92931949264144;51.06449111820098
875153;3.931398793108968;51.0638463740246
875158;3.954589393264541;51.05669102398581
875163;3.968279483032404;51.05246574896642
875178;3.979003812212;51.04909806097685
875183;3.981724468619433;51.04784956209231
875188;3.983170583286437;51.04649522974473
875199;4.009135286177752;51.04661719021165
875205;4.009135286177752;51.04661719021165
875210;4.00531132053402;51.04465557537381
875216;4.009135286177752;51.04661719021165
875235;4.009436560066717;51.03796572458274
875241;3.995703236644715;51.02488420458295
875247;3.98759777755302;50.99494274196347
875265;3.986712679122178;50.98964989288444
875281;3.984563592047579;50.96448437527136
875287;3.993481980005782;50.96753657874731
875322;4.013484864120414;50.95976017106911
875328;4.018038355124645;50.96401215643868
875354;4.007415131419663;50.98183904733334
875360;3.997907812582469;50.99140353656794
875365;3.996989693171713;50.99228229029036
875376;4.003873376006368;51.00581301454436
875382;4.003873376006368;51.00581301454436
875398;4.006808838994516;50.98417981475223
875404;4.013205717692216;50.98630337158748
875410;4.016403986829829;50.98736523399991
875415;4.018002951187412;50.98789624920094
875426;4.022549974164633;50.98906596095189
875459;4.042542986027541;50.98606633822821
875464;4.043205107738288;50.98481515150968
875474;4.042604602495203;50.97979142180807
875492;4.033037709725193;50.98717792556931
875505;4.025065355820601;50.98643121169124
875510;4.026957423927769;50.9866069288378
875516;4.028849151612462;50.98678264598436
875521;4.028849151612462;50.98678264598436
876052;4.166355320448787;51.21906425075358
876072;4.163497814207062;51.21318377397027
876082;4.157457698261481;51.21481092146701
876119;4.257990582261613;51.22326583923599
876129;4.163612536580587;51.20635936349048
876151;4.167353439140811;51.24225740219288
876156;4.166038046703591;51.24191033562998
876167;4.174118995377199;51.23794006885961
876174;4.199338853896705;51.23128818372354
876186;4.180136983861985;51.23266788250432
876199;4.178748741015454;51.22167027378855
876205;4.178768825941404;51.22004547814655
876217;4.178788910867326;51.2069621102609
876230;4.177136500181433;51.20682570268633
876235;4.18560621131968;51.20596710771877
876241;4.18900022337948;51.20185942543608
876247;4.18900022337948;51.20185942543608
876253;4.190639698011381;51.19965825739462
876258;4.190639698011381;51.19965825739462
876275;4.173913720625734;51.20022589433365
876281;4.170450262381337;51.1956770712987
876315;4.163367091977278;51.19604967228443
876321;4.172523094821884;51.19042705957376
876328;4.172621136494229;51.19063469474885
876340;4.175515067940609;51.20416474704435
876346;4.178836910436075;51.20453449220647
876351;4.193234057681195;51.22150782782228
687782;4.149493174073768;50.37355080319285
701859;4.541475694874777;50.57165743883163
718230;3.708605901166294;50.98073972323478
718236;3.712479908913622;50.97731256691836
718247;3.71735952464735;50.97153540375373
718257;3.717471183218635;50.96753137106898
718263;3.717014676681799;50.96553179057614
718268;3.71610098276318;50.96153262959048
718273;3.715872559283525;50.96053292333887
718284;3.715415712324244;50.95853334284604
718290;3.714502018405625;50.95453434984999
718300;3.714172489451357;50.95364870855299
718306;3.713183902588611;50.95099228863086
718322;3.71598660081213;50.96103286045949
718344;3.713749344316938;50.9554241908876
718350;3.710737286272263;50.95898389101724
718356;3.709984612183575;50.95987390004446
718361;3.709661891678792;50.96025523649062
718372;3.708048289154874;50.96216225470071
718387;3.704603554146502;50.9658418994218
718392;3.70404900593735;50.96663161864358
718398;3.701277286158899;50.97057987877321
718416;3.708702240726268;50.96664136204176
718421;3.701085287883899;50.97532810549168
718426;3.717929051445367;50.97124310180822
718432;3.719226741913957;50.97224515991456
718437;3.720139414565153;50.97425666767069
718480;3.720521709002782;50.98550928463548
718485;3.722731050855174;50.9867364488378
718497;3.723261088646268;50.99083119591944
718502;3.729813199991838;50.99496626051081
718507;3.73267683383807;50.99726099877277
718512;3.779733432336428;51.00899776183354
718521;3.719551504953586;50.97821467119851
718546;3.69889875433725;50.96546241086149
718553;3.696953920746694;50.9556417374505
718565;3.699384537206782;50.97338799332569
718587;3.691299503463483;50.98911786974567
718592;3.692248941741809;50.98862330829301
718598;3.692916510212143;50.98146375851363
718604;3.690656445411236;50.9798655052322
718609;3.691786648022912;50.98066463187291
718624;3.680844788882837;50.97608288287169
718630;3.679633565722469;50.97563720639958
718635;3.677816730981931;50.97496894367586
718640;3.672366226760289;50.97296365153581
718645;3.672669202761625;50.97307502865644
718651;3.670095268440235;50.97212807114673
718657;3.669943780439553;50.97207246658122
718663;3.667521334118817;50.97118128162663
718668;3.667521334118817;50.97118128162663
718673;3.675514453794307;50.96376201988875
718679;3.681154232911155;50.95812798388366
718694;3.688112127845017;50.97875660572508
718700;3.692682980395404;50.96459323254763
718705;3.698425907521681;50.96277911259953
718711;3.697731786098416;50.96363837952559
718721;3.694260838559615;50.96793538611437
718732;3.6937580345664;50.97083035130239
718744;3.693634461208546;50.97218081988862
718755;3.693501696443917;50.9736351060624
718767;3.693378463508566;50.97498557464862
718772;3.693302208874513;50.97581661931787
718782;3.696343543251885;50.96535724935696
718787;3.696343543251885;50.96535724935696
718792;3.694679217779424;50.96982224556959
718798;3.696647880943118;50.97164728484323
718808;3.681143679814483;50.95304579379295
718820;3.692465790857369;50.9424622795
718836;3.699119688522472;50.93903226735998
718846;3.713018797689017;50.93412159467523
718877;3.678242599496144;50.93459683732114
718893;3.678535022400808;50.93355882943529
718898;3.679351355492031;50.93066134440291
718903;3.678949316550927;50.93208841625763
718913;3.68093704337312;50.92909937688025
718918;3.682840685844383;50.93047336401381
718923;3.673751746227026;50.9408712497724
718949;3.646674202270162;50.87609092302897
718955;3.647579385626955;50.87638809667359
718960;3.646256503895302;50.87595367550628
718970;3.656148500127415;50.88125022035703
718987;3.661495175494679;50.88881008941009
718992;3.660277824729775;50.89048108219865
718998;3.657903718400291;50.88909231197817
719003;3.65663938933406;50.88848116572657
719025;3.650838590387281;50.88101688276949
719031;3.644674901083874;50.88347053921562
719037;3.644346052974555;50.88390059265271
719042;3.642701812428044;50.88605136380702
719047;3.642774662837354;50.88595577771104
719069;3.653968434607748;50.89161602009746
719076;3.653968434607748;50.89161602009746
719082;3.65523038071666;50.891388898126
719088;3.655861523982338;50.89127550512989
719093;3.658385075777659;50.89082142917659
719098;3.660277824729775;50.89048108219865
719104;3.657903718400291;50.88909231197817
719116;3.653968434607748;50.89161602009746
719121;3.652916188742466;50.89289660500016
719126;3.649758429879199;50.89673869568752
719150;3.640701149551859;50.88613015094061
719166;3.640700809129385;50.88681622056446
